coID,sales,inventory,cum_inventory,Cum_Stratum,E_Stratum_3,Cum_fy_Stratum
7357,47582.5165,19225.97623,16967741.78,1,1,1
8701,41406.90792,19230.11002,16986971.89,1,1,1
7892,40702.79647,19232.67647,17006204.56,1,1,1
7221,49863.12245,19236.43949,17025441,1,1,1
5914,39294.34042,19239.29134,17044680.29,1,1,1
7130,39925.23206,19248.28653,17063928.58,1,1,1
9170,68201.07384,19249.03428,17083177.61,1,1,1
9485,30864.08456,19250.2372,17102427.85,1,1,1
8823,40989.58875,19251.21879,17121679.07,1,1,1
7886,34570.42678,19251.51971,17140930.59,1,1,1
9506,29941.31328,19251.89316,17160182.48,1,1,1
9668,32690.76395,19256.41301,17179438.9,1,1,1
7681,41388.65426,19256.43756,17198695.33,1,1,1
6269,35952.92304,19258.75884,17217954.09,1,1,1
5525,106208.1879,19262.49048,17237216.58,1,1,1
8055,37562.58457,19264.67184,17256481.25,1,1,1
6763,25373.70614,19273.92804,17275755.18,1,1,1
6888,38506.19145,19276.93754,17295032.12,1,1,1
5866,31447.28024,19278.90979,17314311.03,1,1,1
7248,62791.55346,19281.70635,17333592.74,1,1,1
7529,32469.29702,19287.11058,17352879.85,1,1,1
9404,28810.40225,19289.73939,17372169.59,1,1,1
5915,22677.27063,19293.8239,17391463.41,1,1,1
7851,38879.36456,19294.61707,17410758.03,1,1,1
9367,164422.3645,19307.64978,17430065.68,1,1,1
5772,24709.65816,19308.35282,17449374.03,1,1,1
9653,21923.07655,19325.92698,17468699.96,1,1,1
8036,37126.00442,19327.93043,17488027.89,1,1,1
7690,36325.20365,19329.43321,17507357.32,1,1,1
7784,31713.65988,19333.36033,17526690.68,1,1,1
7297,46254.36969,19340.33509,17546031.02,1,1,1
8006,35952.66587,19345.28695,17565376.3,1,1,1
7031,41025.13705,19359.37272,17584735.68,1,1,1
9222,80604.00716,19360.94463,17604096.62,1,1,1
8769,40659.34732,19361.05561,17623457.68,1,1,1
6383,34245.19347,19364.13543,17642821.81,1,1,1
1329,61983.65278,19376.50861,17662198.32,1,1,1
6852,40141.14994,19378.73221,17681577.05,1,1,1
5865,39825.84277,19393.4734,17700970.53,1,1,1
7493,41870.355,19395.9335,17720366.46,1,1,1
5799,26228.82898,19399.78332,17739766.24,1,1,1
5977,26541.88134,19404.93825,17759171.18,1,1,1
6751,42238.23139,19414.27912,17778585.46,1,1,1
7444,62706.98488,19422.33615,17798007.8,1,1,1
6111,35116.10581,19423.95061,17817431.75,1,1,1
3218,77240.69143,19428.76631,17836860.51,1,1,1
7131,40175.08676,19430.95997,17856291.47,1,1,1
6707,31488.38577,19434.03121,17875725.5,1,1,1
7950,29833.85447,19435.10047,17895160.6,1,1,1
5752,28757.37574,19440.08233,17914600.69,1,1,1
9749,33152.66375,19445.21927,17934045.91,1,1,1
7491,68721.37849,19453.39831,17953499.3,1,1,1
8149,33407.10417,19458.17055,17972957.47,1,1,1
7353,59133.85932,19460.82948,17992418.3,1,1,1
7279,40321.42692,19471.96194,18011890.27,1,1,1
7547,43713.01001,19473.67564,18031363.94,1,1,1
5889,27785.85329,19475.22456,18050839.17,1,1,1
7909,38849.03345,19475.99521,18070315.16,1,1,1
7437,23864.22632,19487.03921,18089802.2,1,1,1
7328,59606.92727,19487.74101,18109289.94,1,1,1
9688,25148.65737,19489.23516,18128779.18,1,1,1
7472,37833.05948,19492.62274,18148271.8,1,1,1
9112,58516.94743,19494.24809,18167766.05,1,1,1
7056,38750.89573,19503.09519,18187269.14,1,1,1
8850,37280.95384,19507.58664,18206776.73,1,1,1
7508,80384.20356,19511.81505,18226288.54,1,1,1
9299,122144.6724,19513.52982,18245802.07,1,1,1
7821,37935.72497,19528.86276,18265330.94,1,1,1
5740,28248.72252,19530.20547,18284861.14,1,1,1
7197,29608.01576,19542.73,18304403.87,1,1,1
8535,31998.46733,19545.61283,18323949.49,1,1,1
7239,73019.49731,19547.08543,18343496.57,1,1,1
9601,28014.8743,19547.94003,18363044.51,1,1,1
8449,22005.19749,19552.65714,18382597.17,1,1,1
8092,36907.03876,19553.08373,18402150.25,1,1,1
7119,40338.71263,19554.12562,18421704.38,1,1,1
7599,45245.51504,19555.43531,18441259.81,1,1,1
8901,39159.01652,19569.72043,18460829.53,1,1,1
9507,28042.97441,19573.42519,18480402.96,1,1,1
9444,26854.9994,19574.62503,18499977.58,1,1,1
9746,28994.23433,19574.88276,18519552.47,1,1,1
7161,40487.36019,19579.83865,18539132.3,1,1,1
7040,41079.97752,19582.94738,18558715.25,1,1,1
7591,43366.13282,19586.98905,18578302.24,1,1,1
8985,39458.57229,19603.46379,18597905.71,1,1,1
5919,32677.28649,19613.1394,18617518.84,1,1,1
5969,27922.30833,19613.30363,18637132.15,1,1,1
8853,40875.8803,19623.05083,18656755.2,1,1,1
7624,38011.53118,19623.51711,18676378.72,1,1,1
8175,36686.18105,19625.68455,18696004.4,1,1,1
8251,37108.52026,19632.98575,18715637.39,1,1,1
8161,31535.85198,19633.94827,18735271.33,1,1,1
9194,57154.153,19634.14855,18754905.48,1,1,1
8485,22082.97184,19635.52363,18774541.01,1,1,1
7039,39975.08969,19636.55645,18794177.56,1,1,1
6027,27540.70839,19638.09114,18813815.65,1,1,1
6554,30501.14954,19643.07004,18833458.72,1,1,1
6070,22239.86862,19645.22231,18853103.95,1,1,1
8549,24405.44428,19645.67968,18872749.63,1,1,1
7021,39876.64534,19650.83012,18892400.46,1,1,1
5994,20128.14292,19652.96286,18912053.42,1,1,1
7687,38375.84399,19654.10508,18931707.52,1,1,1
9340,77776.01432,19658.22942,18951365.75,1,1,1
7216,48716.69893,19680.66166,18971046.42,1,1,1
8755,41071.96765,19687.9603,18990734.38,1,1,1
7312,72398.83923,19692.29188,19010426.67,1,1,1
8857,40701.526,19694.82461,19030121.49,1,1,1
9644,29820.3304,19697.88666,19049819.38,1,1,1
6997,38423.66216,19700.45534,19069519.83,1,1,1
6573,27801.87738,19709.65075,19089229.49,1,1,1
6057,25723.17852,19716.60768,19108946.09,1,1,1
8137,32096.28072,19720.57714,19128666.67,1,1,1
6850,39755.59454,19725.95319,19148392.62,1,1,1
6572,28270.85209,19734.96951,19168127.59,1,1,1
5873,27029.04479,19735.35811,19187862.95,1,1,1
5788,23997.52676,19736.99332,19207599.94,1,1,1
7004,39713.04372,19740.988,19227340.93,1,1,1
9016,41053.6378,19743.26664,19247084.2,1,1,1
8382,23937.44578,19749.26515,19266833.46,1,1,1
8844,39339.35647,19755.07478,19286588.54,1,1,1
7378,34865.69031,19755.29666,19306343.84,1,1,1
6001,28509.43961,19756.16423,19326100,1,1,1
7419,60832.95065,19763.72347,19345863.72,1,1,1
8599,29990.68107,19765.10324,19365628.83,1,1,1
5761,36504.11963,19768.62139,19385397.45,1,1,1
7153,40598.2082,19770.05324,19405167.5,1,1,1
7997,35813.33669,19773.92206,19424941.42,1,1,1
5868,37006.77206,19776.56732,19444717.99,1,1,1
6802,33092.50838,19777.37605,19464495.37,1,1,1
7584,36412.64823,19780.79576,19484276.16,1,1,1
6473,38333.23463,19781.16705,19504057.33,1,1,1
5617,8756.514496,19782.42332,19523839.75,1,1,1
6515,20218.49944,19793.22796,19543632.98,1,1,1
8160,32035.02198,19797.12209,19563430.1,1,1,1
8684,41517.17874,19798.55403,19583228.66,1,1,1
9760,26552.97185,19805.50291,19603034.16,1,1,1
7270,30016.96895,19807.95227,19622842.11,1,1,1
5493,32841.89702,19809.75164,19642651.86,1,1,1
9351,44826.75037,19811.23008,19662463.09,1,1,1
8466,25991.93983,19811.70088,19682274.79,1,1,1
6192,34021.18862,19818.10477,19702092.9,1,1,1
9620,31137.80428,19818.38641,19721911.29,1,1,1
8852,37775.82569,19821.06136,19741732.35,1,1,1
5929,33379.36332,19825.95325,19761558.3,1,1,1
8111,33721.80777,19829.22517,19781387.53,1,1,1
2596,116938.1891,19834.68419,19801222.21,1,1,1
9635,25467.95413,19848.01706,19821070.23,1,1,1
8515,22711.39071,19849.4531,19840919.68,1,1,1
6866,40986.09031,19853.02896,19860772.71,1,1,1
9520,28222.66239,19856.52906,19880629.24,1,1,1
7742,36233.92878,19856.80534,19900486.04,1,1,1
7432,67543.13325,19861.44058,19920347.48,1,1,1
9761,33773.8413,19863.8331,19940211.32,1,1,1
6841,38619.6014,19867.77146,19960079.09,1,1,1
7639,36873.49015,19877.04331,19979956.13,1,1,1
6446,37562.75171,19881.40928,19999837.54,1,1,1
7660,37706.88886,19884.94689,20019722.49,1,1,1
4748,24338.69783,19889.56172,20039612.05,1,1,1
6914,40861.15854,19894.50436,20059506.55,1,1,1
7904,33423.22162,19897.1128,20079403.67,1,1,1
6738,30006.98624,19901.87645,20099305.54,1,1,1
9701,40643.89545,19901.92147,20119207.46,1,1,1
7729,37861.63059,19902.37455,20139109.84,1,1,1
7629,41109.00949,19905.91227,20159015.75,1,1,1
4417,102649.0944,19908.60631,20178924.36,1,1,1
7459,51922.86045,19909.06734,20198833.42,1,1,1
5834,41920.84291,19914.28012,20218747.7,1,1,1
7731,38620.53304,19915.25057,20238662.96,1,1,1
6762,21385.28809,19927.54063,20258590.5,1,1,1
7604,40027.22293,19934.996,20278525.49,1,1,1
5921,25877.40626,19936.17874,20298461.67,1,1,1
6770,15945.13306,19944.05923,20318405.73,1,1,1
7719,42758.61602,19945.07413,20338350.8,1,1,1
8752,41129.54673,19948.71096,20358299.52,1,1,1
6174,36735.69625,19956.52525,20378256.04,1,1,1
8209,38345.48783,19975.72672,20398231.77,1,1,1
8249,33279.28215,19985.60458,20418217.37,1,1,1
9564,36339.35777,19991.52623,20438208.9,1,1,1
7396,42654.50998,19993.56568,20458202.46,1,1,1
7578,35559.41338,19994.28615,20478196.75,1,1,1
8915,42011.05674,19999.58967,20498196.34,1,1,1
6069,38588.47254,20007.99974,20518204.34,1,1,1
9504,40233.81946,20009.9862,20538214.33,1,1,1
7414,43805.56205,20011.13134,20558225.46,1,1,1
7755,37000.20985,20013.92878,20578239.39,1,1,1
7806,41901.96582,20020.24797,20598259.63,1,1,1
8457,27741.70967,20027.51703,20618287.15,1,1,1
5918,27132.20175,20032.5296,20638319.68,1,1,1
7674,41910.72847,20033.67823,20658353.36,1,1,1
6464,27666.74783,20038.06454,20678391.42,1,1,1
5913,32495.16798,20039.56494,20698430.99,1,1,1
8424,31088.12027,20047.46716,20718478.46,1,1,1
7298,77867.99106,20047.67699,20738526.13,1,1,1
7889,40749.04016,20052.21031,20758578.34,1,1,1
7478,49378.70014,20052.5244,20778630.87,1,1,1
7723,34022.69183,20052.63769,20798683.5,1,1,1
7466,41564.44145,20055.50568,20818739.01,1,1,1
7957,35526.15647,20055.6851,20838794.7,1,1,1
5963,25853.7932,20056.25881,20858850.95,1,1,1
8876,40585.96079,20056.9221,20878907.88,1,1,1
9708,39413.31018,20057.8843,20898965.76,1,1,1
5750,34855.30974,20067.96359,20919033.72,1,1,1
7906,29795.54697,20068.52769,20939102.25,1,1,1
5604,48999.99217,20074.93003,20959177.18,1,1,1
7694,37936.92977,20079.69813,20979256.88,1,1,1
6966,40097.77866,20082.49791,20999339.38,1,1,1
7311,42256.90144,20084.03777,21019423.42,1,1,1
5741,25374.23015,20087.96986,21039511.39,1,1,1
9513,21798.83103,20088.21673,21059599.6,1,1,1
7704,37738.29271,20096.4259,21079696.03,1,1,1
7724,38628.45453,20097.12309,21099793.15,1,1,1
7121,39248.90956,20101.84246,21119894.99,1,1,1
7686,35913.07479,20102.23867,21139997.23,1,1,1
8226,34591.05822,20103.06492,21160100.3,1,1,1
9497,28564.24057,20103.07756,21180203.37,1,1,1
6990,39771.37039,20108.38407,21200311.76,1,1,1
6361,37569.63556,20112.21733,21220423.98,1,1,1
6883,40465.39105,20115.50069,21240539.48,1,1,1
7340,53170.89749,20116.3445,21260655.82,1,1,1
5849,32778.72226,20130.79807,21280786.62,1,1,1
7065,38386.71261,20134.68034,21300921.3,1,1,1
8527,31012.98561,20135.51819,21321056.82,1,1,1
7025,40850.61754,20138.29086,21341195.11,1,1,1
6050,43180.24106,20149.3479,21361344.46,1,1,1
8771,40169.45448,20149.48664,21381493.94,1,1,1
7644,37655.91221,20152.13107,21401646.07,1,1,1
9537,27040.9069,20154.40298,21421800.48,1,1,1
9551,20349.41736,20156.06183,21441956.54,1,1,1
5439,93554.4071,20171.25355,21462127.79,1,1,1
5980,24746.80048,20173.72875,21482301.52,1,1,1
8263,36747.31576,20180.21731,21502481.74,1,1,1
8946,40917.2353,20180.99945,21522662.74,1,1,1
7277,67234.20307,20182.30911,21542845.05,1,1,1
6259,34254.72657,20187.49836,21563032.55,1,1,1
6820,33938.53593,20190.42074,21583222.97,1,1,1
9656,25366.33173,20190.55814,21603413.52,1,1,1
8631,29478.80144,20196.02981,21623609.55,1,1,1
6989,39933.76868,20203.48594,21643813.04,1,1,1
6041,29156.79324,20217.85312,21664030.89,1,1,1
7792,38397.51979,20224.95557,21684255.85,1,1,1
6864,38294.48433,20236.06074,21704491.91,1,1,1
6212,36376.31682,20243.41056,21724735.32,1,1,1
9570,37237.65971,20253.88873,21744989.21,1,1,1
6156,31477.39887,20260.3638,21765249.57,1,1,1
5798,39079.39135,20260.77198,21785510.34,1,1,1
9014,40830.12482,20266.2338,21805776.58,1,1,1
7458,38317.7878,20267.95137,21826044.53,1,1,1
8960,40689.37585,20276.23491,21846320.76,1,1,1
7107,41325.9229,20282.09444,21866602.86,1,1,1
9617,26749.4964,20284.42562,21886887.28,1,1,1
8969,39756.82362,20285.49286,21907172.78,1,1,1
6044,26341.36524,20286.20127,21927458.98,1,1,1
5855,38990.5383,20290.32176,21947749.3,1,1,1
6253,35792.45402,20294.8076,21968044.11,1,1,1
6730,35692.72493,20296.25096,21988340.36,1,1,1
8713,39721.30962,20310.59057,22008650.95,1,1,1
9730,31506.16296,20313.32001,22028964.27,1,1,1
7431,43321.62845,20315.42604,22049279.7,1,1,1
9705,25437.7933,20317.55473,22069597.25,1,1,1
8170,35049.20776,20326.16726,22089923.42,1,1,1
7732,38377.41595,20335.30557,22110258.72,1,1,1
7935,34204.71557,20336.63245,22130595.36,1,1,1
7788,36219.02983,20339.71445,22150935.07,1,1,1
7664,43395.75128,20346.74698,22171281.82,1,1,1
7984,34637.24501,20347.38593,22191629.2,1,1,1
7778,37496.80135,20356.98412,22211986.19,1,1,1
8060,37533.00416,20370.7765,22232356.96,1,1,1
6120,35354.98126,20371.59075,22252728.55,1,1,1
5468,24039.52526,20371.76472,22273100.32,1,1,1
6092,39005.39562,20374.19267,22293474.51,1,1,1
7195,59950.57164,20376.42278,22313850.93,1,1,1
7862,42157.70189,20379.17481,22334230.11,1,1,1
5789,31656.3467,20385.67139,22354615.78,1,1,1
6439,35451.03358,20386.83962,22375002.62,1,1,1
6617,18180.06819,20388.65521,22395391.28,1,1,1
9648,34278.14159,20391.88747,22415783.16,1,1,1
7900,39721.33587,20392.00598,22436175.17,1,1,1
9575,28214.7671,20398.26955,22456573.44,1,1,1
9743,34906.51509,20404.25101,22476977.69,1,1,1
7573,40462.36912,20405.81457,22497383.5,1,1,1
5734,36902.25343,20410.341,22517793.85,1,1,1
8316,22865.56356,20416.89437,22538210.74,1,1,1
9439,31583.49516,20416.99532,22558627.74,1,1,1
8739,37931.99091,20418.69138,22579046.43,1,1,1
9380,108392.1804,20434.2994,22599480.73,1,1,1
6876,38862.50599,20444.13756,22619924.86,1,1,1
6859,36831.07815,20446.4013,22640371.26,1,1,1
9407,25969.5983,20446.8556,22660818.12,1,1,1
8679,37202.65339,20452.70189,22681270.82,1,1,1
6541,34307.2888,20454.9144,22701725.74,1,1,1
7451,17390.71317,20456.16463,22722181.9,1,1,1
8414,28367.32464,20457.37828,22742639.28,1,1,1
8511,23822.13384,20460.10832,22763099.39,1,1,1
7636,36536.80386,20460.83168,22783560.22,1,1,1
6261,40980.32915,20465.55428,22804025.77,1,1,1
7659,34982.98334,20466.507,22824492.28,1,1,1
7383,57693.32645,20468.66708,22844960.95,1,1,1
7048,37193.19177,20469.45827,22865430.41,1,1,1
7133,38616.59524,20469.86763,22885900.27,1,1,1
6083,43239.12998,20479.65264,22906379.93,1,1,1
7696,38604.40194,20485.4042,22926865.33,1,1,1
6669,37366.67055,20497.86086,22947363.19,1,1,1
4743,5445.648862,20499.9179,22967863.11,1,1,1
8887,41683.39732,20501.69573,22988364.81,1,1,1
2651,56137.7499,20506.8582,23008871.66,1,1,1
6673,23998.57856,20507.04123,23029378.7,1,1,1
7647,33931.84178,20508.30065,23049887.01,1,1,1
5941,23778.89675,20508.36337,23070395.37,1,1,1
6547,18057.39334,20511.25216,23090906.62,1,1,1
8847,40310.63812,20514.58088,23111421.2,1,1,1
7979,36751.67365,20518.79565,23131940,1,1,1
7329,48357.50484,20530.29955,23152470.3,1,1,1
6310,31993.81878,20536.74262,23173007.04,1,1,1
6237,36982.33904,20540.46567,23193547.51,1,1,1
7521,64031.4357,20540.91971,23214088.42,1,1,1
8859,39917.0786,20544.26322,23234632.69,1,1,1
5833,26823.81017,20552.28997,23255184.98,1,1,1
7452,63605.08797,20553.51391,23275738.49,1,1,1
9143,26792.06225,20554.41713,23296292.91,1,1,1
7143,40070.03007,20559.59408,23316852.5,1,1,1
5815,25645.54106,20562.47593,23337414.98,1,1,1
7836,35335.27865,20573.91024,23357988.89,1,1,1
9748,23541.09681,20574.28424,23378563.17,1,1,1
6217,38348.26936,20574.79854,23399137.97,1,1,1
7536,32326.27044,20579.17315,23419717.15,1,1,1
6589,34961.33666,20580.80922,23440297.95,1,1,1
6392,34854.46287,20582.21909,23460880.17,1,1,1
8663,39563.22673,20584.19876,23481464.37,1,1,1
8279,36767.50456,20584.6116,23502048.98,1,1,1
5766,30699.3343,20586.04632,23522635.03,1,1,1
9607,26605.3312,20586.36112,23543221.39,1,1,1
7912,42508.44461,20590.14413,23563811.54,1,1,1
8662,37570.78349,20593.90347,23584405.44,1,1,1
8101,35512.83316,20595.84291,23605001.28,1,1,1
7111,41143.06576,20597.12874,23625598.41,1,1,1
8020,35112.15598,20597.3685,23646195.78,1,1,1
7617,37365.59367,20597.90501,23666793.68,1,1,1
9603,30157.92297,20605.10579,23687398.79,1,1,1
6301,35279.89456,20607.54807,23708006.34,1,1,1
9734,41286.67235,20609.71916,23728616.06,1,1,1
7812,34325.48587,20610.23343,23749226.29,1,1,1
6285,36804.05949,20610.30049,23769836.59,1,1,1
7809,30549.03454,20617.26179,23790453.85,1,1,1
9722,30849.73059,20617.79721,23811071.65,1,1,1
5965,42976.34684,20620.5142,23831692.16,1,1,1
7785,32151.82149,20621.12199,23852313.29,1,1,1
9756,25220.42027,20624.33818,23872937.62,1,1,1
6056,25845.09564,20625.24254,23893562.87,1,1,1
7683,39536.73905,20634.53545,23914197.4,1,1,1
9508,31818.16982,20639.07367,23934836.48,1,1,1
5131,16315.15086,20641.99408,23955478.47,1,1,1
6834,29073.96665,20645.43902,23976123.91,1,1,1
9602,25882.60386,20652.94812,23996776.86,1,1,1
7901,41154.45494,20655.9639,24017432.82,1,1,1
9003,37743.70782,20661.97241,24038094.79,1,1,1
7635,43355.92745,20664.45068,24058759.24,1,1,1
7526,42077.59252,20667.13644,24079426.38,1,1,1
7756,37166.78164,20668.77596,24100095.16,1,1,1
7318,46873.77573,20669.73556,24120764.89,1,1,1
7185,38539.90656,20669.95051,24141434.84,1,1,1
3003,70576.08371,20672.29078,24162107.13,1,1,1
8998,41331.663,20672.70031,24182779.83,1,1,1
8805,41595.78844,20677.39677,24203457.23,1,1,1
7870,41454.95739,20682.63242,24224139.86,1,1,1
9567,29235.70508,20685.71971,24244825.58,1,1,1
9541,32882.58411,20687.32448,24265512.91,1,1,1
5955,33147.78901,20695.93063,24286208.84,1,1,1
8275,38536.13004,20704.67733,24306913.52,1,1,1
7055,40542.72083,20705.74084,24327619.26,1,1,1
9476,21299.60878,20712.35783,24348331.61,1,1,1
6808,38845.55828,20718.36451,24369049.98,1,1,1
9571,27667.15974,20718.71662,24389768.7,1,1,1
4737,42139.07581,20720.87551,24410489.57,1,1,1
7558,41149.67086,20722.15422,24431211.72,1,1,1
7961,30429.14299,20723.70802,24451935.43,1,1,1
6954,37728.53774,20723.9417,24472659.37,1,1,1
8795,39474.89762,20726.00196,24493385.38,1,1,1
5964,30339.34857,20732.21504,24514117.59,1,1,1
8135,37129.85895,20732.47788,24534850.07,1,1,1
6430,30715.12787,20736.82854,24555586.9,1,1,1
8493,22436.40008,20738.0935,24576324.99,1,1,1
5899,27260.28124,20749.63786,24597074.63,1,1,1
6170,35881.39077,20749.93127,24617824.56,1,1,1
6339,36557.88359,20752.01271,24638576.57,1,1,1
5119,39752.47428,20760.21158,24659336.78,1,1,1
5898,38861.79758,20762.58496,24680099.37,1,1,1
9634,34360.13783,20779.97932,24700879.35,1,1,1
7735,35329.98734,20788.2144,24721667.56,1,1,1
9631,29768.77155,20790.8709,24742458.43,1,1,1
8683,37962.36837,20800.64072,24763259.08,1,1,1
9470,22823.90903,20801.50397,24784060.58,1,1,1
6023,40922.87934,20801.75479,24804862.33,1,1,1
7598,42898.91243,20808.51896,24825670.85,1,1,1
6424,31522.53857,20811.06379,24846481.92,1,1,1
8930,39665.29011,20812.00842,24867293.93,1,1,1
5916,38319.38677,20814.5379,24888108.46,1,1,1
6304,32636.02533,20815.88325,24908924.35,1,1,1
7546,34356.54788,20818.06163,24929742.41,1,1,1
9655,33751.68998,20828.58148,24950570.99,1,1,1
8223,34083.40065,20833.13295,24971404.12,1,1,1
8860,41161.40888,20836.97671,24992241.1,1,1,1
6178,35878.59029,20839.86098,25013080.96,1,1,1
5830,23110.57123,20841.11737,25033922.08,1,1,1
8584,24474.14352,20844.22169,25054766.3,1,1,1
9430,39592.59756,20844.29891,25075610.6,1,1,1
9596,34825.74293,20850.63344,25096461.23,1,1,1
9015,40005.52901,20857.84219,25117319.07,1,1,1
5950,28250.41387,20858.96146,25138178.04,1,1,1
7372,58815.32729,20865.8384,25159043.87,1,1,1
8892,39887.1027,20866.15466,25179910.03,1,1,1
8880,38646.44336,20866.25129,25200776.28,1,1,1
6113,37207.28971,20872.82448,25221649.1,1,1,1
6780,25878.74636,20874.5482,25242523.65,1,1,1
6254,35795.95336,20876.5922,25263400.24,1,1,1
9386,46053.45824,20877.53823,25284277.78,1,1,1
8911,40224.4521,20879.86936,25305157.65,1,1,1
5943,28161.96419,20883.79721,25326041.45,1,1,1
8393,30554.81963,20885.34035,25346926.79,1,1,1
5939,39334.88207,20885.53693,25367812.33,1,1,1
9611,22523.62781,20896.00571,25388708.33,1,1,1
6928,39648.75948,20912.73737,25409621.07,1,1,1
8711,40360.01144,20913.1229,25430534.19,1,1,1
8090,33407.16295,20917.65298,25451451.85,1,1,1
6593,36830.91056,20919.09989,25472370.95,1,1,1
7727,44109.81931,20920.21408,25493291.16,1,1,1
8818,40096.76524,20933.55366,25514224.71,1,1,1
9600,32530.55429,20933.64682,25535158.36,1,1,1
7083,41721.20197,20942.11854,25556100.48,1,1,1
5825,20752.02292,20944.79389,25577045.27,1,1,1
6088,39781.66411,20947.16442,25597992.44,1,1,1
7848,40139.51361,20948.03616,25618940.47,1,1,1
6171,34182.68561,20951.24404,25639891.72,1,1,1
9012,40163.04778,20959.20879,25660850.93,1,1,1
9751,24588.48932,20968.12529,25681819.05,1,1,1
6091,33967.93501,20969.49947,25702788.55,1,1,1
6856,39372.63224,20969.90454,25723758.45,1,1,1
6922,36807.92606,20975.70262,25744734.16,1,1,1
8130,37120.38622,20982.20569,25765716.36,1,1,1
6186,37157.68129,20984.94942,25786701.31,1,1,1
6708,33474.85373,20987.59208,25807688.9,1,1,1
8977,38801.72901,20988.26419,25828677.17,1,1,1
8865,39634.75378,20988.9036,25849666.07,1,1,1
8832,40186.69171,21004.57389,25870670.65,1,1,1
5186,85421.02322,21011.70607,25891682.35,1,1,1
7643,38264.59408,21025.85232,25912708.2,1,1,1
6360,35815.55935,21028.17908,25933736.38,1,1,1
6897,39221.80782,21028.90209,25954765.29,1,1,1
5810,33748.45138,21032.67734,25975797.96,1,1,1
6155,33407.60278,21033.11333,25996831.08,1,1,1
8010,32411.18111,21045.55524,26017876.63,1,1,1
7721,39625.8149,21046.29613,26038922.93,1,1,1
5885,29937.54343,21047.49112,26059970.42,1,1,1
5897,36924.1507,21052.15321,26081022.57,1,1,1
6114,41220.52892,21053.45142,26102076.02,1,1,1
9619,35857.05123,21059.46218,26123135.49,1,1,1
9729,37233.56645,21060.37143,26144195.86,1,1,1
9687,28194.25061,21061.38382,26165257.24,1,1,1
7013,39361.58953,21063.56236,26186320.8,1,1,1
6202,38629.35624,21070.72608,26207391.53,1,1,1
6438,37860.61155,21072.3043,26228463.83,1,1,1
9736,27151.45258,21076.39601,26249540.23,1,1,1
5829,32217.02723,21081.94504,26270622.18,1,1,1
6452,34525.62658,21086.45766,26291708.63,1,1,1
5820,30127.16241,21095.02381,26312803.66,1,1,1
8233,39821.97228,21100.15697,26333903.81,1,1,1
8784,39000.87396,21100.36272,26355004.18,1,1,1
7147,40788.80171,21100.62178,26376104.8,1,1,1
6870,39867.66859,21101.68972,26397206.49,1,1,1
6035,25304.34609,21107.99962,26418314.49,1,1,1
8390,29228.25661,21115.61002,26439430.1,1,1,1
8053,35204.98135,21118.33543,26460548.43,1,1,1
9747,36580.92649,21122.37571,26481670.81,1,1,1
8773,40972.57813,21125.90429,26502796.71,1,1,1
8070,34725.89014,21127.20216,26523923.91,1,1,1
7605,37900.85608,21132.73417,26545056.65,1,1,1
5870,30154.7751,21133.75577,26566190.4,1,1,1
2118,80104.21438,21138.31707,26587328.72,1,1,1
7951,33865.02857,21150.73408,26608479.46,1,1,1
7232,57748.2504,21153.55805,26629633.01,1,1,1
8936,39751.47909,21154.92633,26650787.94,1,1,1
7682,42011.67335,21154.93256,26671942.87,1,1,1
9035,23011.87546,21155.76732,26693098.64,1,1,1
9524,33151.0218,21161.35441,26714259.99,1,1,1
6095,36677.7293,21163.02249,26735423.02,1,1,1
9120,135230.1612,21163.66647,26756586.68,1,1,1
7062,38973.71811,21165.16235,26777751.85,1,1,1
3232,80382.5112,21166.0491,26798917.9,1,1,1
9647,32721.78519,21171.16218,26820089.06,1,1,1
8825,39431.86639,21178.05383,26841267.11,1,1,1
7898,34399.06771,21185.88524,26862453,1,1,1
9491,29817.6189,21187.93555,26883640.93,1,1,1
7607,35290.04606,21191.18749,26904832.12,1,1,1
5823,25834.05557,21196.82554,26926028.94,1,1,1
8506,29191.64221,21201.35193,26947230.3,1,1,1
5341,99271.94093,21203.60662,26968433.9,1,1,1
5794,33664.1065,21206.88862,26989640.79,1,1,1
5770,32156.10206,21212.33585,27010853.13,1,1,1
9509,18289.67898,21221.02556,27032074.15,1,1,1
6322,38241.61109,21224.54499,27053298.7,1,1,1
6926,39342.5405,21225.63929,27074524.34,1,1,1
7628,38983.302,21230.5194,27095754.86,1,1,1
6053,45356.20018,21232.93825,27116987.8,1,1,1
6003,35551.3501,21234.95553,27138222.75,1,1,1
4455,92379.80887,21235.74341,27159458.49,1,1,1
8064,36781.5406,21236.91975,27180695.41,1,1,1
9405,18334.83886,21237.42953,27201932.84,1,1,1
8280,33615.46593,21240.93462,27223173.78,1,1,1
8034,32854.79354,21246.82839,27244420.61,1,1,1
8673,38476.95508,21249.63083,27265670.24,1,1,1
7018,38565.44675,21257.44059,27286927.68,1,1,1
7188,40171.80915,21257.84956,27308185.53,1,1,1
7165,40881.31587,21258.93218,27329444.46,1,1,1
9436,36030.9215,21261.67801,27350706.14,1,1,1
5923,35605.10013,21263.79407,27371969.93,1,1,1
7193,71423.66459,21268.85354,27393238.79,1,1,1
7144,38758.59288,21270.56702,27414509.35,1,1,1
6234,29378.91561,21272.04674,27435781.4,1,1,1
